geoid10,ces_score,ces_percentile,ces_decile,pollution_pctile,popchar_pctile,total_pop_acs2019
06037208000,69.8143566860454,99.0544629349471,10,99.639079029247,83.8502269288956,7508
06037208301,48.2975213392815,85.9051941502774,9,93.7274424393279,66.9566313666162,2148
06037208302,64.7243883573825,97.7054967221382,10,98.5687616677038,83.5476550680787,5269
06037208401,46.7014624691866,84.0771558245083,9,91.9352831362788,66.3767019667171,4765
06037208402,58.1755724133973,94.5915279878971,10,96.8512756689484,78.7569339384771,2896
06037208501,37.4243067506664,71.2808875441251,8,87.5544492843808,52.0423600605144,2267
06037208502,51.4140582912164,89.3343419062027,9,85.4138145612943,82.5138678769541,4364
06037208610,52.0448931230718,90.1159858799798,10,90.4169259489732,78.5678265254665,4351
06037208620,47.8613272078195,85.3000504286435,9,77.0877411325451,82.5895108421583,4446
06037208710,31.3330536995476,61.2455874936964,7,64.5799626633479,52.9752899646999,4858
06037208720,54.5803706060896,92.1709531013616,10,67.8531425015557,98.3862834089763,4319
06037208801,48.1521312127504,85.690872415532,9,67.0815183571873,90.3681290973273,3027
06037208802,53.5648854347785,91.3767019667171,10,67.6540136901058,97.4911749873928,3069
06037208902,51.8908751825224,89.8764498234998,9,80.1742377100187,87.922339889057,2692
06037208903,52.4116474094074,90.4311649016641,10,72.4455507156192,93.8603126575895,4345
06037208904,47.5985729030945,85.0226928895613,9,80.9583074051027,79.0973272818961,3978
06037209102,59.4269476264499,95.3101361573374,10,86.2601120099564,94.755421079173,5950
06037209103,56.3333627710634,93.4316691880988,10,90.9023024268824,85.5017650025214,3679
06037209104,55.7299343739442,93.0534543620777,10,83.0864965774736,92.0574886535552,2560
06037209200,50.4972576895741,88.3888048411498,9,93.8394523957685,70.839636913767,4545
06037209300,57.4358656168799,94.112455874937,10,90.6036092097075,87.6575895108422,4885
06037209401,52.0335281897906,90.1033787191125,10,73.0802738021157,92.8895612708018,4472
06037209402,54.2402217331579,91.8431669188099,10,76.7143746110765,94.1376701966717,3963
06037209403,52.1538461178768,90.2042360060514,10,80.8711885500933,87.821482602118,4148
06037209510,44.8837839729795,81.8961169944529,9,74.5115121344119,78.3913262733232,3076
06037209520,54.9091633355376,92.4861321230459,10,85.7498444306161,88.5274836106909,2797
06037209810,51.5331247924677,89.5108421583459,9,78.855009334163,88.3761976802824,2594
06037209820,54.9368999183743,92.5113464447806,10,85.6004978220286,88.7165910237015,3073
06037210010,51.7336651532462,89.7251638930913,9,91.4623522090853,76.8532526475038,3561
06037211000,19.7969803887425,36.9263741805345,4,75.4698195395146,20.1210287443268,5124
06037211120,40.5990849658628,76.0463943519919,8,76.7890479153703,67.2213817448311,5635
06037211121,28.861191614057,56.6944024205749,6,90.9894212818917,32.1104387291982,2253
06037211122,41.996552029526,78.0131114473021,8,90.3173615432483,58.8502269288956,3163
06037211201,43.1827441397234,79.7655068078669,8,63.7087741132545,82.4634392334846,2562
06037211202,48.055061652951,85.590015128593,9,83.6838830118233,77.471003530005,2239
06037211310,45.8872589848517,83.0685829551185,9,68.2265090230243,84.947049924357,3873
06037211320,45.9748659138172,83.2324760463944,9,82.3895457373989,74.4074634392335,3337
06037211410,38.3635332948607,72.7433182047403,8,60.1369010578718,73.814926878467,2736
06037211420,35.029150046664,67.624810892587,7,65.6627255756067,61.4977307110439,3573
06037211500,30.6560605692872,60.0100857286939,7,59.5644057249533,54.1981845688351,4175
06037211701,26.7683059069637,52.5466464952093,6,56.9010578718108,45.5748865355522,2596
06037211703,39.1652543728467,73.714069591528,8,57.7473553204729,77.4962178517398,4841
06037211704,29.7793536711619,58.2702975289965,6,64.6297448662103,48.8905698436712,2796
06037211802,34.6113559658453,66.9566313666162,7,80.784069695084,50.9329299041856,4682
06037211803,30.5206666840258,59.6822995461422,6,67.0317361543248,49.4074634392335,3701
06037211804,40.9487021395262,76.588502269289,8,64.4928438083385,76.7397881996974,3221
06037211910,38.7401581768303,73.1467473524962,8,76.9632856253889,62.6701966717095,4371
06037211921,46.6029296462509,83.9510842158346,9,73.3042937149969,82.5642965204236,2521
06037211922,43.8100099184762,80.547150781644,9,80.622277535781,71.2682803832577,3269
06037212101,24.7847289200155,48.2728189611699,5,76.1169881767268,31.1775088250126,3187
06037212102,38.0342561258973,72.226424609178,8,73.7149968886123,63.1996974281392,2291
06037212202,39.3997860496558,73.9536056480081,8,73.9016801493466,66.2884518406455,3424
06037212203,48.3312263684626,85.9430156328795,9,74.9222153080274,85.0353000504286,2914
06037212204,42.7112635761037,78.9838628340898,8,74.8973242065961,73.2349974785678,3584
06037212303,39.7764595935544,74.6469994957136,8,81.1325451151213,62.0398386283409,3837
06037212304,53.6589050427779,91.4271306101866,10,83.5594275046671,88.2375189107413,1832
06037212305,35.3907754018829,68.1417044881493,7,71.8108276291226,58.1316187594554,3025
06037212306,36.5122152003554,69.8814926878467,7,71.437461107654,61.2203731719617,3413
06037212410,34.2936118603475,66.3767019667171,7,72.482887367766,54.9672213817448,4318
06037212420,32.1718635581059,62.720625315179,7,66.8077162414437,53.7821482602118,3517
06037212501,26.1743329455866,51.2733232476046,6,61.9788425637834,41.2002017145739,1940
06037212502,25.8910654452022,50.7690368129097,6,70.0062227753578,36.7876954109934,2810
06037212610,33.0681796596893,64.1452344931921,7,69.0976975731176,54.4503277861825,4447
06037212620,28.2326884449373,55.3706505295008,6,66.372121966397,44.4150277357539,4087
06037212701,40.601596815894,76.0590015128593,8,69.9564405724953,71.8986384266263,2276
06037212702,26.9207820391292,52.8870398386283,6,63.4100808960797,42.3600605143722,3632
06037212800,42.9440424842047,79.4125063035804,8,77.4611076540137,71.8734241048916,3543
06037212900,41.6982551844595,77.6348966212809,8,80.9956440572495,66.3514876449824,4067
06037213100,37.2199335246845,70.8144225920323,8,63.1113876789048,68.8981341401916,3014
06037213201,45.5757780322852,82.6903681290973,9,67.8780336029869,84.3419062027232,3932
06037213202,45.8361204754771,83.0433686333838,9,66.9695084007467,85.791729702471,3942
06037213310,47.1472059990129,84.6192637418054,9,70.9645301804605,85.451336359052,3015
06037213320,45.9068710109697,83.1064044377206,9,71.9975108898569,82.0852244074634,2469
06037213401,40.5521622198959,75.9329299041856,8,64.3932794026136,75.8698940998487,4859
06037213402,44.1684225308056,81.0388300554715,9,71.7859365276913,78.8073625819465,4857
06037214000,26.6464977198028,52.3323247604639,6,75.980087118855,35.8673726676752,4277
06037214100,17.8086783376135,32.274331820474,4,71.0640945861854,17.1709531013616,3668
06037214400,23.1245210879936,44.8184568835098,5,55.5818294959552,36.7120524457892,2916
06037214501,28.3546461641156,55.6101865859808,6,69.3714996888612,43.0534543620777,2702
06037214502,26.7956420476381,52.6096822995461,6,71.3005600497822,38.2123045890066,5285
06037214503,29.9221519250976,58.5098335854766,6,69.9315494710641,46.3439233484619,3422
06037214600,16.1416552226732,28.2904689863843,3,69.1474797759801,14.2713061018659,2383
06037214700,22.0724530356048,42.2844175491679,5,78.2078406969508,24.1048915784165,2414
06037214800,23.8186700079124,46.2934947049924,5,79.5021779713752,27.5214321734745,2813
06037214901,22.9577816552248,44.3898134140192,5,75.3453640323584,27.3449319213313,3250
06037214902,23.8952522739859,46.5204236006051,5,80.2986932171749,27.3323247604639,2550
06037215101,24.0772277756263,46.8986384266263,5,64.903546981954,34.9218356026223,3015
06037215102,21.8495950789682,41.8935955622794,5,71.6365899191039,25.9581442259203,3059
06037216100,21.0776539776411,40.1285930408472,5,73.6403235843186,23.6258194654564,2151
06037216200,30.2958494883863,59.2788703983863,6,85.8120721841942,38.4014120020171,5778
06037216300,17.6044003045108,31.8456883509834,4,87.9527069072806,11.9894099848714,4367
06037216401,23.6638692409313,45.7766011094302,5,55.980087118855,37.7584467977811,3772
06037216402,22.5060067357733,43.2551689359556,5,64.443061605476,30.7488653555219,2521
06037216700,26.8920838270561,52.8366111951589,6,85.8369632856254,31.089258698941,3835
06037216800,26.0117599082562,50.9959657085224,6,67.5046670815183,38.1618759455371,3203
06037216900,34.4280203951257,66.5658093797277,7,92.6571250777847,41.4523449319213,4886
06037217001,17.3289473624608,31.1270801815431,4,38.1580584940884,28.4039334341906,2724
06037217002,23.7699713508449,46.1674230963187,5,68.1269446172993,32.576903681291,4639
06037217100,38.2602942856213,72.5416036308623,8,91.8357187305538,49.899142713061,6219
06037217200,46.2458515022575,83.5350479072113,9,92.0970752955818,65.4689863842663,4156
06037218110,41.2072769685781,76.9541099344428,8,80.7467330429372,65.6202723146747,3195
06037218120,49.1048512068724,86.8633383761977,9,81.4561294337274,81.4926878466969,4638
06037218210,49.9443120335705,87.8088754412506,9,84.9408836341008,80.2193645990923,3721
06037218220,42.3414517323844,78.4921835602622,8,69.8942128189172,76.1094301563288,3859
06037218300,42.346316759129,78.5047907211296,8,94.8226509023024,54.0342914775593,5290
06037218400,61.890447125993,96.5078164397378,10,97.6726820161792,81.9843671205245,4737
06037218500,57.4478014207606,94.1502773575391,10,93.6154324828874,83.5350479072113,2641
06037218600,44.4887640708569,81.4044377206253,9,93.1798382078407,60.5017650025214,3148
06037218701,45.3946417800477,82.4256177508825,9,83.5096453018046,72.2138174483106,2324
06037218702,55.3953390053451,92.8517397881997,10,82.2028624766646,92.2213817448311,2056
06037218800,52.4860313191482,90.5068078668684,10,90.8151835718731,79.0468986384266,2752
06037218900,55.9417583479448,93.2173474533535,10,89.3963907902925,86.6994452849218,6149
06037219010,44.1560722980451,81.0262228946041,9,55.556938394524,90.6454866364095,3027
06037219020,44.3698610357251,81.3035804336863,9,53.1425015556938,92.8013111447302,5411
06037219300,57.6357697492403,94.3141704488149,10,83.6216552582452,94.2511346444781,4239
06037219500,40.7510398276438,76.2733232476046,8,63.9079029247044,76.6767523953606,2084
06037219700,54.4777296811068,92.1079172970247,10,91.1636589919104,82.0221886031266,4507
06037219800,57.4565450892424,94.1628845184065,10,94.9719975108899,81.3918305597579,2861
06037219901,69.5186053899178,98.9662128088754,10,96.2787803360299,95.738779626828,4150
06037219902,72.7780146715032,99.4452849218356,10,98.7803360298693,93.4947049924357,3809
06037220000,48.7688648693734,86.4725163893091,9,84.019912881145,78.8199697428139,4711
06037220100,60.9471888842121,96.2178517397882,10,94.4243932794026,88.1996974281392,2415
06037221110,49.6806156678124,87.4936964195663,9,70.5538270068451,90.7085224407463,3705
06037221120,43.5838544662949,80.2067574382249,9,71.4499066583696,77.7609682299546,3197
06037221210,39.7189975175378,74.5713565305093,8,63.0367143746111,74.8361069087241,3165
06037221220,42.6072739066068,78.857791225416,8,72.5451151213441,74.5335350479072,3376
06037221302,44.5939300677469,81.5052950075643,9,78.7181082762912,74.5839636913767,4373
06037221303,42.4836733699511,78.6560766515381,8,59.2906036092097,84.0393343419062,2806
06037221304,45.0551471388754,82.0474029248613,9,63.0118232731798,86.9137670196672,3656
06037221401,62.2513986606704,96.6086737266768,10,88.8985687616677,95.8774583963691,3628
06037221402,50.4222586100314,88.3131618759455,9,90.7778469197262,74.9495713565305,2851
06037221500,50.08538487302,87.9853756933938,9,72.6322339763535,89.7629853756934,3875
06037221601,51.0790015279982,88.9435199193142,9,77.4237710018668,88.6157337367625,3141
06037221602,45.3788696656695,82.375189107413,9,79.6888612321095,75.441250630358,3030
06037221710,45.9472473993773,83.1568330811901,9,73.627878033603,80.9253656076652,2833
06037221810,48.9974143939067,86.7246596066566,9,63.9825762289981,93.6964195663137,2892
06037221820,43.0829613284656,79.6268280383258,8,57.909147479776,86.4599092284418,2363
06037221900,40.8114172498658,76.3237518910741,8,65.4387056627256,75.7942511346445,4248
06037222001,45.6084226193244,82.7407967725668,9,60.7716241443684,89.6747352496218,3142
06037222002,43.6471942381128,80.3202218860313,9,45.9116365899191,95.8900655572365,5243
06037222100,40.4418254366083,75.7186081694402,8,50.4044803982576,86.5859808371155,4331
06037222200,47.3389227545423,84.8461926374181,9,62.9620410703174,91.5784165405951,4016
06037222500,34.1357993882822,66.1119515885023,7,52.2713130056005,69.2259203227433,5120
06037222600,44.9634940717378,81.9591527987897,9,65.42626011201,85.0100857286939,5549
06037222700,33.7836937412946,65.5068078668684,7,67.156191661481,57.274331820474,4071
06037224010,62.7282001579397,96.9616742309632,10,93.0180460485377,92.7004538577912,2845
06037224020,55.3899484082378,92.8391326273323,10,95.1586807716241,77.6601109430156,2733
06037224200,62.5094042910458,96.8229954614221,10,88.5749844430616,96.3187090267272,2557
06037224310,40.8715262831564,76.3993948562784,8,78.3945239576851,66.5784165405951,2422
06037224320,50.3571430214747,88.2753403933434,9,86.4467952706907,79.5133635905194,2972
06037224410,46.806584811435,84.1906202723147,9,79.377722464219,78.7695410993444,3194
06037224420,48.0224350150745,85.4891578416541,9,80.1493466085874,80.446293494705,2637
06037224600,60.6240274339239,96.0791729702471,10,88.3634100808961,94.6419566313666,3385
06037224700,44.2925461368371,81.2279374684821,9,69.4088363410081,80.7614725163893,6238
06037226001,76.5227620443192,99.8108925869894,10,99.6764156813939,92.3600605143722,2615
06037226002,75.5456955477896,99.7226424609178,10,99.7635345364032,90.4059505799294,1820
06037226410,60.4823234212593,95.9909228441755,10,81.6054760423149,98.1215330307615,3665
06037226420,62.3765715023327,96.6717095310136,10,87.0317361543248,97.0751386787695,5531
06037226700,59.7818805471915,95.5622793746848,10,82.9247044181705,96.8734241048916,7661
06037227010,76.6535544451483,99.8234997478568,10,98.5189794648413,97.3651033787191,5705
06037227020,64.653805433358,97.6676752395361,10,86.1854387056627,99.0040342914776,3623
06037228100,69.2552850083229,98.915784165406,10,96.3285625388923,95.4362077660111,5505
06037228210,60.0684344278735,95.7135653050933,10,76.3161169881767,99.2939989914271,4233
06037228220,52.8213676433267,90.7211296016137,10,67.0192906036092,97.0625315179022,4375
06037228310,57.6144008866527,94.3015632879476,10,81.9041692594897,95.3101361573374,4523
06037228320,53.3628460177636,91.2128088754413,10,66.9072806471686,97.6424609178013,3122
06037228410,59.8478020661895,95.6253151790217,10,85.1275668948351,95.8144225920323,3600
06037228420,59.0359395714511,95.1084215834594,10,72.059738643435,99.5461422087746,3304
06037228500,56.9798977624148,93.8855269793243,10,73.2794026135657,98.3484619263742,4869
06037228600,54.7487522429181,92.3096318709027,10,71.4125700062228,97.125567322239,5301
06037228710,55.0465140098556,92.5743822491175,10,70.0933416303671,97.9324256177509,3982
06037228720,62.3827407558252,96.684316691881,10,83.8705662725576,98.5627836611195,4825
06037228800,65.6868543367276,98.0080685829551,10,93.9016801493466,94.9571356530509,5353
06037228900,69.5592483216759,98.9788199697428,10,92.482887367766,98.9914271306102,2918
06037229100,65.1359422208361,97.8819969742814,10,90.6285003111388,97.226424609178,5146
06037229200,55.2479983517216,92.7004538577912,10,76.1294337274424,95.5748865355522,5072
06037229300,60.1986492165519,95.8018154311649,10,77.7846919726198,99.1301059001513,5715
06037229410,60.130431798023,95.7639939485628,10,91.698817672682,90.7463439233485,3697
06037229420,64.8644311999552,97.768532526475,10,92.0472930927194,96.0161371659102,4759
06037231100,60.7606597280921,96.1800302571861,10,92.7317983820784,90.2672718103883,3474
06037231210,51.0641246029565,88.9309127584468,9,59.116365899191,98.3736762481089,4040
06037231220,49.9867113971652,87.8719112455875,9,59.8133167392657,97.0499243570348,4653
06037231300,42.0644556330593,78.1770045385779,8,62.2775357809583,80.9631870902673,5754
06037231400,42.5800841326265,78.7695410993444,8,54.6608587429994,88.023197175996,4745
06037231500,48.9852965208511,86.6994452849218,9,66.7579340385812,92.1961674230963,5396
06037231600,55.6512832883877,92.9778113968734,10,78.3074051026758,95.1084215834594,7420
06037231710,57.0987862522722,93.9359556227937,10,68.3634100808961,99.4831064044377,4165
06037231720,60.1126514987954,95.738779626828,10,84.7790914747978,96.2304589006556,4934
06037231800,52.4315439400276,90.4563792233989,10,87.2682016179216,82.5012607160867,5436
06037231900,55.1567010169665,92.6500252143217,10,90.3671437461108,83.9510842158346,6162
06037232110,53.035590118234,90.8850226928896,10,61.1325451151213,99.1048915784165,3038
06037232120,63.7473584428451,97.3651033787191,10,84.3559427504667,99.0922844175492,5567
06037232200,53.554380820516,91.3640948058497,10,66.5961418792782,97.970247100353,3487
06037232300,49.0264961772239,86.7498739283913,9,58.3571873055383,96.5078164397378,6006
06037232400,50.6880066424049,88.5779122541604,9,67.4922215308027,94.3645990922844,7361
06037232500,57.993163867543,94.5158850226929,10,86.9570628500311,92.3726676752395,4940
06037232600,47.136547159708,84.606656580938,9,74.3870566272558,82.9929399899143,6833
06037232700,62.572453210686,96.8356026222895,10,89.6328562538892,95.7009581442259,6568
06037232800,63.139359492864,97.125567322239,10,94.9595519601742,90.3050932929904,4489
06037234000,34.7159538321747,67.1079172970247,7,51.4001244555072,71.1043872919818,5417
06037234200,34.2401657342012,66.3010590015129,7,71.1138767890479,55.6606152294503,2424
06037234300,38.3266444490152,72.6802824004034,8,52.7193528313628,79.601613716591,3805
06037234501,39.1408476099471,73.6762481089259,8,50.7031736154325,83.2450832072617,2845
06037234502,42.8073075972672,79.2107917297025,8,44.4306160547604,95.4488149268785,3017
06037234600,46.2672048014154,83.5728693898134,9,67.6042314872433,86.2581946545638,4908
06037234700,46.0969184306318,83.3837619768028,9,72.7691350342253,81.9591527987897,3690
06037234800,42.9081345464271,79.3494704992436,8,71.2632233976353,76.3615733736763,3317
06037234901,55.9409785863449,93.2047402924861,10,72.1468574984443,97.8819969742814,3321
06037234902,55.0255957894853,92.5617750882501,10,72.4082140634723,96.9364599092284,4088
06037235100,39.5856615578022,74.2687846696924,8,55.8307405102676,80.1059001512859,4401
06037235201,39.0541699103889,73.5753908219869,8,55.9054138145613,78.8703983862834,2682
06037235202,50.5130811726758,88.4140191628845,9,68.4505289359054,93.5199193141705,4331
06037236000,35.4393306029484,68.3308119011599,7,84.0821406347231,50.4538577912254,4181
06037236100,51.7944065749332,89.8008068582955,9,67.6664592408214,95.5874936964196,6170
06037236202,50.3289757895343,88.2501260716087,9,67.7286869943995,93.6459909228442,5764
06037236203,41.1938741651623,76.928895612708,8,67.3304293714997,75.3782148260212,3118
06037236204,44.2382752463208,81.1522945032779,9,51.3130056004978,93.8855269793243,3109
06037236400,34.5415494878227,66.780131114473,7,49.769757311761,71.9112455874937,4282
06037237101,57.7018171232892,94.3393847705497,10,73.6029869321717,98.7518910741301,4409
06037237102,60.889448105045,96.1926374180535,10,89.9315494710641,93.5451336359052,3407
06037237201,51.6707876819373,89.649520927887,9,63.7834474175482,97.1507816439738,3814
06037237202,64.5002164976496,97.6424609178013,10,87.1810827629123,98.5753908219869,4556
06037237300,49.6469001623368,87.4558749369642,9,66.1232109520846,93.5577407967726,5311
06037237401,51.5301450820156,89.4982349974786,9,58.6060983198507,98.814926878467,4217
06037237402,43.049855689783,79.5637922339889,8,53.7274424393279,89.4982349974786,3335
06037237500,50.2485172802131,88.1744831064044,9,54.6235220908525,99.0544629349471,2922
06037237600,55.1844810980297,92.6626323751891,10,78.3447417548226,94.5284921835603,4101
06037237710,50.93893940302,88.7922339889057,9,70.5662725575607,92.8139183055976,4410
06037237720,49.5238505010638,87.38023197176,9,70.392034847542,90.5572365103379,3707
06037237800,38.3178672840439,72.6424609178013,8,52.0472930927194,80.2824004034292,3796
06037237900,40.4586043008252,75.7816439737771,8,48.2389545737399,88.3257690368129,4405
06037238000,43.5527893001085,80.1815431164902,9,54.2750466708152,90.3177004538578,6174
06037238100,51.2513042953711,89.1704488149269,9,73.3789670192906,91.4649520927887,5163
06037238200,53.9794592490343,91.6288451840645,10,80.5351586807716,91.3136661623802,5565
06037238310,56.8653515824099,93.8603126575895,10,76.0672059738643,97.2768532526475,5002
06037238320,57.5715092215172,94.2763489662128,10,85.2893590541381,93.0030257186082,3804
06037238400,46.0399945070416,83.2829046898638,9,73.7025513378967,81.1018658598084,4694
06037239201,72.9334365746763,99.457892082703,10,95.9551960174238,98.6006051437216,3753
06037239202,76.2397368207962,99.7730711043873,10,97.0877411325451,98.9409984871407,5999
06037239310,69.5718894737828,98.9914271306102,10,90.8774113254511,99.457892082703,4501
06037239320,58.4759102881511,94.7428139183056,10,80.0248911014312,97.1003530005043,4086
06037239330,71.2445373289306,99.256177508825,10,95.8556316116988,97.6046394351992,2458
06037239501,67.634865736668,98.5249621785174,10,90.9396390790292,98.8023197175996,3729
06037239502,55.5387259761119,92.9525970751387,10,82.4268823895457,92.3348461926374,4016
06037239601,62.3980487452764,96.7221381744831,10,88.0771624144368,96.4321734745335,3682
06037239602,62.9209738187342,97.0373171961674,10,85.4013690105787,98.3610690872415,4016
06037239701,66.5339957468886,98.2602118003026,10,84.1070317361543,99.8108925869894,5134
06037239702,70.7578541094618,99.2183560262229,10,91.437461107654,99.6091780131114,4334
06037239801,51.2976976170703,89.2208774583964,9,72.4331051649035,92.2844175491679,3705
06037239802,60.0146055338363,95.6883509833585,10,87.1064094586185,94.7680282400404,5461
06037240010,66.4278641956401,98.2223903177005,10,87.9278158058494,99.2183560262229,3737
06037240020,60.219480603033,95.8144225920323,10,74.9471064094586,99.5335350479072,5223
06037240200,68.3319677179195,98.714069591528,10,90.6658369632856,99.1805345436208,5159
06037240300,59.3780028074912,95.2849218356026,10,83.4598630989421,96.1926374180535,5637
06037240401,55.683096664352,93.0156328794755,10,78.070939639079,95.2849218356026,6379
06037240402,58.7926179438329,94.9823499747857,10,86.0983198506534,94.0494200706001,3763
06037240500,74.9110079520607,99.6469994957136,10,94.5861854387057,99.7730711043873,7326
06037240600,64.1540822011298,97.528996469995,10,81.30678282514,99.6722138174483,6167
06037240700,57.6021820207875,94.2889561270802,10,77.3739887990044,97.4155320221886,6596
06037240800,57.2327642036731,94.0494200706001,10,79.6639701306783,96.0917801311145,4341
06037240900,61.4926709101157,96.3691376701967,10,79.0790292470442,99.3318204740293,6736
06037241001,64.8580033740334,97.7559253656077,10,88.0647168637212,98.4745335350479,4197
06037241002,68.1492159219702,98.6510337871911,10,95.1088985687617,96.0287443267776,4144
06037241110,53.3127569268301,91.1497730711044,10,74.2128189172371,94.2637418053454,3356
06037241120,68.2626445032372,98.7014624306606,10,89.3714996888612,99.4704992435703,5146
06037241201,58.50677734954,94.7806354009077,10,77.3615432482887,98.2602118003026,3015
06037241202,65.6586830537993,97.9828542612204,10,89.6950840074673,98.2854261220373,5776
06037241300,53.4690549862259,91.3010590015129,10,80.1120099564406,90.695915279879,2480
06037241400,62.6347858063623,96.8734241048916,10,85.7000622277536,98.0080685829551,3785
06037242000,61.6929030592592,96.482602118003,10,79.0416925948973,99.3696419566314,4189
06037242100,68.2386095949594,98.6888552697932,10,92.9558182949595,98.0963187090267,2852
06037242200,67.7498381962068,98.5375693393848,10,86.9446172993155,99.7604639435199,6402
06037242300,63.1850445386231,97.1886031265759,10,79.7261978842564,99.6469994957136,4952
06037242600,73.3448594968005,99.5209278870398,10,92.5077784691973,99.8487140695915,4756
06037242700,73.3326848978897,99.5083207261725,10,94.5488487865588,99.4200706001009,6035
06037243000,63.8278791426248,97.428139183056,10,87.1935283136279,98.1341401916288,6829
06037243100,76.8514849793866,99.8361069087241,10,94.9471064094586,99.9117498739284,6772
06037261101,8.72768479483712,10.0100857286939,2,37.9713752333541,6.00100857286939,3389
06037261102,5.99794401690216,4.6142208774584,1,23.0242688238955,3.41654059505799,3520
06037261200,6.95179609984767,6.66918809884014,1,27.9278158058494,4.29904185577408,4182
06037262100,7.61330464156793,7.90468986384266,1,60.1742377100187,2.4457892082703,2678
06037262200,7.71051613658241,8.04336863338376,1,69.7075295581829,1.99193141704488,4405
06037262301,6.50974087903289,5.78668683812406,1,60.8587429993777,1.41200201714574,2748
06037262302,6.53820842294109,5.86232980332829,1,50.914747977598,1.87846696923853,2845
06037262303,6.21958717378715,5.15632879475542,1,36.8014934660859,2.39536056480081,3038
06037262400,2.15883211525928,0.289964699949571,1,23.4349719975109,0.126071608673727,3059
06037262501,6.96215725987766,6.71961674230963,1,58.0584940883634,1.86585980837115,3785
06037262601,5.2030059751293,3.35350479072113,1,7.69135034225265,5.09329299041856,3539
06037262604,3.85168488308232,1.31114473020676,1,60.7591785936528,0.226928895612708,5523
06037262704,18.2727029764635,33.4215834594049,4,79.0541381456129,15.8472012102874,3561
06037262706,4.17425894077911,1.79021684316692,1,61.8668326073429,0.315179021684317,3571
06037262802,2.22701731331133,0.340393343419062,1,41.9663970130678,0.0504286434694907,3424
06037264000,13.3381897465683,21.3313161875946,3,44.8288736776602,14.5234493192133,3069
06037264102,11.6608371304425,16.9566313666162,2,40.883634100809,11.4977307110439,2998
06037264103,16.6616350445432,29.5511850731215,3,51.014312383323,21.0035300050429,2658
06037264301,21.6574599270342,41.4019162884518,5,78.170504044804,23.2602118003026,5552
06037264302,10.4609194667981,14.0191628845184,2,69.7822028624767,4.8411497730711,5882
06037265100,10.5724525807065,14.3469490670701,2,63.5843186060983,5.6732223903177,2454
06037265201,21.3846093960059,40.8345940494201,5,59.9751088985688,29.7907211296016,2567
06037265202,20.2532504422081,38.124054462935,4,64.0323584318606,25.0882501260716,3981
06037265301,,,,54.3372744243933,,11977
06037265303,23.6352218971014,45.7009581442259,5,31.1885500933416,53.618255168936,5156
06037265304,20.9640664301415,39.9268784669692,4,36.7143746110765,40.8345940494201,2878
06037265305,24.1310626809087,47.0373171961674,5,66.2476664592408,34.4679778113969,3990
06037265410,17.5759735075759,31.7448310640444,4,57.647790914748,20.7513867876954,1495
06037265420,5.73160585417835,4.17297024710035,1,44.542626011201,1.44982349974786,1838
06037265510,22.9298426785315,44.3015632879476,5,63.235843186061,32.6525466464952,4663
06037265520,15.8695216147447,27.4962178517398,3,69.968886123211,13.4896621280888,5059
06037265601,11.6948078212998,17.0196671709531,2,54.2128189172371,8.87544125063036,3615
06037265602,18.4002120077616,33.6737266767524,4,46.5463596764157,27.672718103883,3044
06037265700,19.9022604321859,37.3045890065557,4,60.261356565028,25.6681795259708,4636
06037267100,15.5152837754821,26.7650025214322,3,60.2115743621655,15.3177004538578,6649
06037267200,21.0826656501217,40.1538073625819,5,75.2582451773491,22.9576399394856,7004
06037267300,33.9977699886135,65.7967725668179,7,80.4480398257623,49.7478567826525,4235
06037267402,23.0240692854921,44.5663136661624,5,79.6764156813939,25.4790721129602,4872
06037267403,30.5646238494057,59.7831568330812,6,89.5830740510268,36.5607665153807,3000
06037267404,21.9645786693259,42.0700958144226,5,87.3926571250778,19.9697428139183,3475
06037267501,26.8184489736889,52.6979324256178,6,86.8699439950218,30.2697932425618,5993
06037267502,27.6459193135131,54.2107917297025,6,87.9775980087119,31.3792233988906,3632
06037267600,30.9599679148604,60.5521936459909,7,92.9433727442439,34.9344427634897,2916
06037267700,29.1493032179238,57.1482602118003,6,86.5961418792782,35.6782652546647,3276
06037267800,26.4290890169271,51.7650025214322,6,78.1082762912259,34.505799293999,2666
06037267901,20.0433235783777,37.6575895108422,4,48.0522713130056,31.8709026727181,2428
06037267902,16.793451049848,29.9293998991427,3,53.6029869321717,20.2849218356026,3365
06037269000,8.26012428071098,9.07715582450832,1,57.1499688861232,3.35350479072113,4813
06037269100,13.7612430508818,22.3777105395865,3,34.6235220908525,18.9989914271306,4274
06037269300,12.346093874201,18.8729198184569,2,55.9427504667081,9.63187090267272,3840
06037269500,7.47536773154221,7.58951084215835,1,37.6228998133167,4.07211296016137,3797
06037269601,38.1035683929756,72.3146747352496,8,90.0560049782203,51.4120020171457,3393
06037269602,24.7490529387799,48.2097831568331,5,46.9446172993155,46.0791729702471,2865
06037269700,39.1063396951074,73.6510337871911,8,91.9103920348475,51.5632879475542,3546
06037269800,27.2935363729479,53.5930408472012,6,73.889234598631,38.0358043368633,3046
06037269903,27.9053215192011,54.7781139687342,6,55.2084629744866,49.6217851739788,3421
06037269904,19.4703618564174,36.0943015632879,4,42.1779713752334,33.3585476550681,3927
06037269905,20.6637398715829,39.2208774583964,4,64.803982576229,25.7312153303076,2459
